	performance	mean	median	min	max	ontologyGroup	group	sortingMethod	features	rna_type
19	f1_std	0.0354437766844415	0.035076954322928816	0.02546414850266773	0.04934320929009193	nonLymphoMyeloid	NFmid	fold	Ulzm-peaks	mrna
20	precision_mean	0.8893361950053338	0.8905044775950317	0.8531233479549454	0.9168801728190284	nonLymphoMyeloid	NFmid	fold	Ulzm-peaks	mrna
21	precision_std	0.05161193069730695	0.05124435347455696	0.04449963193814447	0.061051482114824425	nonLymphoMyeloid	NFmid	fold	Ulzm-peaks	mrna
22	recall_mean	0.9090506465142899	0.9102022269796057	0.821100596172636	0.9797434451223226	nonLymphoMyeloid	NFmid	fold	Ulzm-peaks	mrna
23	recall_std	0.045989739081433514	0.04596466121704286	0.02415538020087524	0.07006357483268708	nonLymphoMyeloid	NFmid	fold	Ulzm-peaks	mrna
24	accuracy_mean	0.00367850310856066	-0.0011666666666667602	0.00016666666666698138	-0.013333333333332975	Delta	NFmid	fold	Ulzm-peaks	mrna
25	accuracy_std	-0.0007844277573720859	-0.0009115425085471848	0.002535184577780767	-0.0011748377098682386	Delta	NFmid	fold	Ulzm-peaks	mrna
26	f1_mean	0.0034019037535564234	-0.0019269122888641022	-0.0014377687437122644	-0.01279727150612886	Delta	NFmid	fold	Ulzm-peaks	mrna
27	f1_std	-0.0006775313267037009	-0.00041688245642813176	0.0018920118862807284	-0.0012404644317949506	Delta	NFmid	fold	Ulzm-peaks	mrna
28	precision_mean	0.00597980465784298	0.005680841867415132	0.01665055908226154	-0.00038199053607901323	Delta	NFmid	fold	Ulzm-peaks	mrna
29	precision_std	-0.0008635596447445146	-0.0008160737495643625	0.001227134897466571	-0.003001130898450201	Delta	NFmid	fold	Ulzm-peaks	mrna
30	recall_mean	0.0006592151215788489	-0.0021300461588743547	-0.008537252215097824	-0.018161569631207408	Delta	NFmid	fold	Ulzm-peaks	mrna
31	recall_std	-0.0005440307840565498	-0.000719621346388824	0.005715200511476011	-0.007320229468027337	Delta	NFmid	fold	Ulzm-peaks	mrna
0	accuracy_mean	0.8599620557156581	0.8578333333333332	0.7241666666666667	0.9711666666666666	all	PFNF	fold	final	mrna
1	accuracy_std	0.037398115713772224	0.03821866908549624	0.01802082129094009	0.05128650461432867	all	PFNF	fold	final	mrna
2	f1_mean	0.8576034926490193	0.8549287733012229	0.7055715191360001	0.9708778371647532	all	PFNF	fold	final	mrna
3	f1_std	0.04030742440546482	0.04104921000335154	0.0178300032801156	0.062182178521995875	all	PFNF	fold	final	mrna
4	precision_mean	0.8537198465831255	0.8559088950114253	0.7089920372584665	0.96422645685641	all	PFNF	fold	final	mrna
5	precision_std	0.057699576884242744	0.05816765478129358	0.030312584509955987	0.08422709973884537	all	PFNF	fold	final	mrna
6	recall_mean	0.8679165826402409	0.8705361479572875	0.6519101419845938	1.0	all	PFNF	fold	final	mrna
7	recall_std	0.05672010343301498	0.059207378794929925	0.0	0.09985294532531133	all	PFNF	fold	final	mrna
8	accuracy_mean	0.864130081300813	0.8649999999999999	0.735	0.9598333333333332	lymphoMyeloid	PFNF	fold	final	mrna
9	accuracy_std	0.036627932823055716	0.03761611652233948	0.022712576056253743	0.05128650461432867	lymphoMyeloid	PFNF	fold	final	mrna
10	f1_mean	0.8595225387040251	0.8633917203954359	0.7055715191360001	0.9599023381495784	lymphoMyeloid	PFNF	fold	final	mrna
11	f1_std	0.04007538672609933	0.03946525168585818	0.0229853821781035	0.062182178521995875	lymphoMyeloid	PFNF	fold	final	mrna
12	precision_mean	0.8615712163479616	0.8625210643917853	0.7631398024687149	0.9382495893427992	lymphoMyeloid	PFNF	fold	final	mrna
13	precision_std	0.05654603897354871	0.05651559852786645	0.04184236935020457	0.07931701931237138	lymphoMyeloid	PFNF	fold	final	mrna
14	recall_mean	0.8649384975040318	0.8788171468589351	0.6519101419845938	0.9970979987754182	lymphoMyeloid	PFNF	fold	final	mrna
15	recall_std	0.05414699131487957	0.05858134060986647	0.009264012282479105	0.09960875313602567	lymphoMyeloid	PFNF	fold	final	mrna
16	accuracy_mean	0.8594035947712417	0.8564166666666667	0.7241666666666667	0.9711666666666666	nonLymphoMyeloid	PFNF	fold	final	mrna
17	accuracy_std	0.037501310153378035	0.03835033052135843	0.01802082129094009	0.05052612085732379	nonLymphoMyeloid	PFNF	fold	final	mrna
18	f1_mean	0.8573463655632179	0.8547270563367391	0.7056530911620729	0.9708778371647532	nonLymphoMyeloid	PFNF	fold	final	mrna
19	f1_std	0.04033851442132752	0.04105795043311865	0.0178300032801156	0.060236370680002475	nonLymphoMyeloid	PFNF	fold	final	mrna
20	precision_mean	0.852667865666922	0.8545477734788762	0.7089920372584665	0.96422645685641	nonLymphoMyeloid	PFNF	fold	final	mrna
21	precision_std	0.057854135885348795	0.05839660637634522	0.030312584509955987	0.08422709973884537	nonLymphoMyeloid	PFNF	fold	final	mrna
22	recall_mean	0.8683156071192752	0.8697121804396226	0.6745288492132926	1.0	nonLymphoMyeloid	PFNF	fold	final	mrna
23	recall_std	0.05706486682139259	0.059300568271186085	0.0	0.09985294532531133	nonLymphoMyeloid	PFNF	fold	final	mrna
24	accuracy_mean	0.0047264865295713054	0.008583333333333165	0.01083333333333325	-0.011333333333333417	Delta	PFNF	fold	final	mrna
25	accuracy_std	-0.0008733773303223197	-0.0007342139990189483	0.004691754765313652	0.0007603837570048788	Delta	PFNF	fold	final	mrna
26	f1_mean	0.0021761731408072027	0.008664664058696814	-8.157202607272929e-05	-0.010975499015174806	Delta	PFNF	fold	final	mrna
27	f1_std	-0.0002631276952281894	-0.0015926987472604653	0.005155378897987898	0.0019458078419933994	Delta	PFNF	fold	final	mrna
28	precision_mean	0.008903350681039646	0.007973290912909103	0.054147765210248444	-0.025976867513610724	Delta	PFNF	fold	final	mrna
29	precision_std	-0.0013080969118000885	-0.0018810078484787704	0.011529784840248584	-0.004910080426473992	Delta	PFNF	fold	final	mrna
30	recall_mean	-0.003377109615243401	0.009104966419312466	-0.022618707228698742	-0.0029020012245818405	Delta	PFNF	fold	final	mrna
31	recall_std	-0.0029178755065130194	-0.000719227661319613	0.009264012282479105	-0.0002441921892856608	Delta	PFNF	fold	final	mrna
0	accuracy_mean	0.7498131604226704	0.7671666666666666	0.4863333333333333	0.9303333333333336	all	bNF	mann_whitney_pval	final	lincrna
1	accuracy_std	0.04670889975491384	0.04664850837200835	0.02826658805020513	0.07740137093244681	all	bNF	mann_whitney_pval	final	lincrna
2	f1_mean	0.7623555344882741	0.7755284396674476	0.4907059624203358	0.9306839023894814	all	bNF	mann_whitney_pval	final	lincrna
3	f1_std	0.04878464283958729	0.04780174927962184	0.02797414560290418	0.09896984997303912	all	bNF	mann_whitney_pval	final	lincrna
4	precision_mean	0.7229543430944586	0.7356960665059309	0.4884094788071555	0.9157413100633992	all	bNF	mann_whitney_pval	final	lincrna
5	precision_std	0.0699181514014146	0.06948820318803864	0.04243656934249923	0.09969063208779406	all	bNF	mann_whitney_pval	final	lincrna
6	recall_mean	0.8180825470758808	0.8346563142925891	0.5310894465239651	0.9714466680723208	all	bNF	mann_whitney_pval	final	lincrna
7	recall_std	0.0745520081378237	0.07084640331617663	0.029205541826883313	0.17144620401213226	all	bNF	mann_whitney_pval	final	lincrna
8	accuracy_mean	0.7420609756097561	0.7538333333333334	0.6058333333333332	0.8390000000000001	lymphoMyeloid	bNF	mann_whitney_pval	final	lincrna
9	accuracy_std	0.05004335607110356	0.049385107966763514	0.036731382283334287	0.07740137093244681	lymphoMyeloid	bNF	mann_whitney_pval	final	lincrna
10	f1_mean	0.7527842094052425	0.7648262643718118	0.6334203569664416	0.8454946617649509	lymphoMyeloid	bNF	mann_whitney_pval	final	lincrna
11	f1_std	0.050956967633896594	0.04949516377093684	0.038310162316657764	0.06533528468420828	lymphoMyeloid	bNF	mann_whitney_pval	final	lincrna
12	precision_mean	0.7170691242556684	0.720736911536369	0.5938471669166697	0.8051377199619771	lymphoMyeloid	bNF	mann_whitney_pval	final	lincrna
13	precision_std	0.07419621289124516	0.07091888646533108	0.05565222147687742	0.09969063208779406	lymphoMyeloid	bNF	mann_whitney_pval	final	lincrna
14	recall_mean	0.8045031802174548	0.8168046710403903	0.6297917524872659	0.9088334568421552	lymphoMyeloid	bNF	mann_whitney_pval	final	lincrna
15	recall_std	0.07434323642822896	0.07255372588431241	0.04949096311039613	0.10722283702876144	lymphoMyeloid	bNF	mann_whitney_pval	final	lincrna
16	accuracy_mean	0.7508518518518518	0.7722499999999999	0.4863333333333333	0.9303333333333336	nonLymphoMyeloid	bNF	mann_whitney_pval	final	lincrna
17	accuracy_std	0.04626212619620868	0.046258623848095495	0.02826658805020513	0.07726217990999504	nonLymphoMyeloid	bNF	mann_whitney_pval	final	lincrna
18	f1_mean	0.7636379669340397	0.7862627218833462	0.4907059624203358	0.9306839023894814	nonLymphoMyeloid	bNF	mann_whitney_pval	final	lincrna
19	f1_std	0.04849357971355239	0.047667231527608	0.02797414560290418	0.09896984997303912	nonLymphoMyeloid	bNF	mann_whitney_pval	final	lincrna
20	precision_mean	0.7237428854878911	0.7382859492989373	0.4884094788071555	0.9157413100633992	nonLymphoMyeloid	bNF	mann_whitney_pval	final	lincrna
21	precision_std	0.0693449470841497	0.06894012362871718	0.04243656934249923	0.09786761347030316	nonLymphoMyeloid	bNF	mann_whitney_pval	final	lincrna
22	recall_mean	0.8199020047268466	0.8363035851585007	0.5310894465239651	0.9714466680723208	nonLymphoMyeloid	bNF	mann_whitney_pval	final	lincrna
23	recall_std	0.07457998081786744	0.07061228058500983	0.029205541826883313	0.17144620401213226	nonLymphoMyeloid	bNF	mann_whitney_pval	final	lincrna
24	accuracy_mean	-0.008790876242095624	-0.018416666666666526	0.11949999999999994	-0.09133333333333349	Delta	bNF	mann_whitney_pval	final	lincrna
25	accuracy_std	0.003781229874894876	0.0031264841186680187	0.008464794233129156	0.0001391910224517734	Delta	bNF	mann_whitney_pval	final	lincrna
26	f1_mean	-0.010853757528797248	-0.021436457511534446	0.1427143945461058	-0.08518924062453048	Delta	bNF	mann_whitney_pval	final	lincrna
27	f1_std	0.002463387920344201	0.0018279322433288336	0.010336016713753584	-0.03363456528883084	Delta	bNF	mann_whitney_pval	final	lincrna
28	precision_mean	-0.006673761232222741	-0.01754903776256833	0.1054376881095142	-0.11060359010142207	Delta	bNF	mann_whitney_pval	final	lincrna
29	precision_std	0.004851265807095453	0.001978762836613898	0.01321565213437819	0.0018230186174909013	Delta	bNF	mann_whitney_pval	final	lincrna
30	recall_mean	-0.015398824509391784	-0.019498914118110333	0.09870230596330087	-0.06261321123016561	Delta	bNF	mann_whitney_pval	final	lincrna
31	recall_std	-0.0002367443896384852	0.0019414452993025827	0.020285421283512815	-0.06422336698337082	Delta	bNF	mann_whitney_pval	final	lincrna
0	accuracy_mean	0.5533568683957734	0.5538333333333333	0.4391666666666667	0.6496666666666668	all	bmid	fold	Ulzm-var-peak	mrna
1	accuracy_std	0.05361759671893351	0.053454030094402916	0.043105490756205685	0.06440410614928903	all	bmid	fold	Ulzm-var-peak	mrna
2	f1_mean	0.5319542355606158	0.5340449023437003	0.42197704521121104	0.6331722019605917	all	bmid	fold	Ulzm-var-peak	mrna
3	f1_std	0.07553015960725025	0.07322563509219952	0.05580781140522841	0.12002152785216405	all	bmid	fold	Ulzm-var-peak	mrna
4	precision_mean	0.566826452145003	0.5663498892715689	0.4494746423074541	0.6642423797318406	all	bmid	fold	Ulzm-var-peak	mrna
5	precision_std	0.09171001142123113	0.0913932788271062	0.0611827693286608	0.1287357682797127	all	bmid	fold	Ulzm-var-peak	mrna
6	recall_mean	0.5328564560500209	0.5354800803612739	0.4142977360633081	0.6834390597390987	all	bmid	fold	Ulzm-var-peak	mrna
7	recall_std	0.13576835967811543	0.12908199898201153	0.08807507246270636	0.2460900557226149	all	bmid	fold	Ulzm-var-peak	mrna
8	accuracy_mean	0.569439024390244	0.5651666666666667	0.5221666666666667	0.6275000000000002	lymphoMyeloid	bmid	fold	Ulzm-var-peak	mrna
9	accuracy_std	0.05424006876850963	0.05414076303694123	0.04580635569680501	0.0630775536762308	lymphoMyeloid	bmid	fold	Ulzm-var-peak	mrna
10	f1_mean	0.5417065122897083	0.5398131489526997	0.48551791337604605	0.5994721421584537	lymphoMyeloid	bmid	fold	Ulzm-var-peak	mrna
11	f1_std	0.07069629028990944	0.0705876106674862	0.060836413136976464	0.08405125600430509	lymphoMyeloid	bmid	fold	Ulzm-var-peak	mrna
12	precision_mean	0.5863274189565584	0.5782758413459508	0.5326404094296879	0.6642423797318406	lymphoMyeloid	bmid	fold	Ulzm-var-peak	mrna
13	precision_std	0.09597512507877559	0.09571794344758816	0.07367428407772413	0.1161965850453877	lymphoMyeloid	bmid	fold	Ulzm-var-peak	mrna
14	recall_mean	0.5304814304457106	0.5263445610471215	0.4457355283732711	0.6383867633738362	lymphoMyeloid	bmid	fold	Ulzm-var-peak	mrna
15	recall_std	0.12284383710979685	0.1236175983082302	0.09021268615141267	0.1479508363908781	lymphoMyeloid	bmid	fold	Ulzm-var-peak	mrna
16	accuracy_mean	0.5512020697167755	0.5471666666666666	0.4391666666666667	0.6496666666666668	nonLymphoMyeloid	bmid	fold	Ulzm-var-peak	mrna
17	accuracy_std	0.05353419360117986	0.05345338051486486	0.043105490756205685	0.06440410614928903	nonLymphoMyeloid	bmid	fold	Ulzm-var-peak	mrna
18	f1_mean	0.530647557959659	0.533106623003117	0.42197704521121104	0.6331722019605917	nonLymphoMyeloid	bmid	fold	Ulzm-var-peak	mrna
19	f1_std	0.07617783490793971	0.0743185612361895	0.05580781140522841	0.12002152785216405	nonLymphoMyeloid	bmid	fold	Ulzm-var-peak	mrna
20	precision_mean	0.5642135775068534	0.5601442701310919	0.4494746423074541	0.6638694175565716	nonLymphoMyeloid	bmid	fold	Ulzm-var-peak	mrna
21	precision_std	0.09113854194423988	0.09124058583297942	0.0611827693286608	0.1287357682797127	nonLymphoMyeloid	bmid	fold	Ulzm-var-peak	mrna
22	recall_mean	0.533174678434912	0.5360519608439447	0.4142977360633081	0.6834390597390987	nonLymphoMyeloid	bmid	fold	Ulzm-var-peak	mrna
23	recall_std	0.13750007675426268	0.12978865708576354	0.08807507246270636	0.2460900557226149	nonLymphoMyeloid	bmid	fold	Ulzm-var-peak	mrna
24	accuracy_mean	0.01823695467346842	0.018000000000000127	0.08299999999999996	-0.022166666666666668	Delta	bmid	fold	Ulzm-var-peak	mrna
25	accuracy_std	0.0007058751673297767	0.0006873825220763685	0.002700864940599325	-0.0013265524730582262	Delta	bmid	fold	Ulzm-var-peak	mrna
26	f1_mean	0.011058954330049331	0.0067065259495827645	0.06354086816483501	-0.03370005980213797	Delta	bmid	fold	Ulzm-var-peak	mrna
27	f1_std	-0.005481544618030271	-0.0037309505687033034	0.005028601731748052	-0.03597027184785896	Delta	bmid	fold	Ulzm-var-peak	mrna
28	precision_mean	0.022113841449704963	0.018131571214858866	0.08316576712223384	0.00037296217526905373	Delta	bmid	fold	Ulzm-var-peak	mrna
29	precision_std	0.004836583134535707	0.00447735761460874	0.012491514749063327	-0.012539183234325	Delta	bmid	fold	Ulzm-var-peak	mrna
30	recall_mean	-0.0026932479892013417	-0.009707399796823224	0.031437792309962964	-0.045052296365262534	Delta	bmid	fold	Ulzm-var-peak	mrna
31	recall_std	-0.01465623964446583	-0.006171058777533336	0.0021376136887063107	-0.09813921933173678	Delta	bmid	fold	Ulzm-var-peak	mrna
0	accuracy_mean	0.675711335254563	0.6766666666666669	0.4218333333333334	0.8766666666666668	all	NFb	mann_whitney_pval	Ulzm-var	mrna
1	accuracy_std	0.0495593396953324	0.049434580788935374	0.033911649915626334	0.06861243813381555	all	NFb	mann_whitney_pval	Ulzm-var	mrna
2	f1_mean	0.7040436715177281	0.7110942170416519	0.4191366085630414	0.8742014855458998	all	NFb	mann_whitney_pval	Ulzm-var	mrna
3	f1_std	0.05365915126960234	0.049865553707433334	0.0349384365588175	0.16528944202317591	all	NFb	mann_whitney_pval	Ulzm-var	mrna
4	precision_mean	0.641427722287053	0.6381554017995617	0.4178727708293575	0.8748535631611959	all	NFb	mann_whitney_pval	Ulzm-var	mrna
5	precision_std	0.07095499546556874	0.06802249116166023	0.04955331695206471	0.1338335733390498	all	NFb	mann_whitney_pval	Ulzm-var	mrna
6	recall_mean	0.8013290783885033	0.8345510428324207	0.4256169808801546	0.9812768302156945	all	NFb	mann_whitney_pval	Ulzm-var	mrna
7	recall_std	0.08449023341257651	0.07766803564453734	0.02810086003531941	0.28505893862856896	all	NFb	mann_whitney_pval	Ulzm-var	mrna
8	accuracy_mean	0.7346056910569106	0.752	0.5023333333333333	0.8468333333333332	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var	mrna
9	accuracy_std	0.046629209550542304	0.0471805044483418	0.03627671429443411	0.05687119950672161	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var	mrna
10	f1_mean	0.7643760015117471	0.780999824687201	0.4785596508178645	0.8615138197714488	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var	mrna
11	f1_std	0.04748104987586055	0.04545235805775428	0.0349384365588175	0.11541411691483636	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var	mrna
12	precision_mean	0.6816262697719543	0.6871412184277594	0.5232285329870061	0.7747966254504887	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var	mrna
13	precision_std	0.06482693061866489	0.06366953829353356	0.04955331695206471	0.11088288497329334	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var	mrna
14	recall_mean	0.8822296495665138	0.8923567673231997	0.5130959265664009	0.9812768302156945	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var	mrna
15	recall_std	0.06306236402409178	0.05811939048598455	0.02810086003531941	0.22361124798192336	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var	mrna
16	accuracy_mean	0.6678202614379085	0.6644166666666669	0.4218333333333334	0.8766666666666668	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var	mrna
17	accuracy_std	0.049951938832379424	0.049813532452644985	0.033911649915626334	0.06861243813381555	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var	mrna
18	f1_mean	0.6959599279564379	0.703743887971893	0.4191366085630414	0.8742014855458998	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var	mrna
19	f1_std	0.054486936096868416	0.05062284054764478	0.03605284541695488	0.16528944202317591	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var	mrna
20	precision_mean	0.6360416423952853	0.6328218430184493	0.4178727708293575	0.8748535631611959	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var	mrna
21	precision_std	0.07177607604963102	0.06881304279212333	0.05300183281792528	0.1338335733390498	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var	mrna
22	recall_mean	0.7904894593744562	0.8147022586471213	0.4256169808801546	0.9712388955352526	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var	mrna
23	recall_std	0.08736128780776564	0.0804250823401264	0.030418399448126632	0.28505893862856896	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-var	mrna
24	accuracy_mean	0.06678542961900213	0.08758333333333312	0.0804999999999999	-0.0298333333333336	Delta	NFb	mann_whitney_pval	Ulzm-var	mrna
25	accuracy_std	-0.0033227292818371196	-0.0026330280043031853	0.002365064378807777	-0.01174123862709394	Delta	NFb	mann_whitney_pval	Ulzm-var	mrna
26	f1_mean	0.06841607355530921	0.07725593671530795	0.05942304225482309	-0.012687665774451018	Delta	NFb	mann_whitney_pval	Ulzm-var	mrna
27	f1_std	-0.007005886221007868	-0.0051704824898905	-0.0011144088581373779	-0.04987532510833956	Delta	NFb	mann_whitney_pval	Ulzm-var	mrna
28	precision_mean	0.04558462737666902	0.05431937540931009	0.10535576215764864	-0.10005693771070723	Delta	NFb	mann_whitney_pval	Ulzm-var	mrna
29	precision_std	-0.006949145430966128	-0.005143504498589774	-0.00344851586586057	-0.022950688365756464	Delta	NFb	mann_whitney_pval	Ulzm-var	mrna
30	recall_mean	0.09174019019205759	0.07765450867607837	0.08747894568624631	0.010037934680441896	Delta	NFb	mann_whitney_pval	Ulzm-var	mrna
31	recall_std	-0.024298923783673862	-0.022305691854141843	-0.002317539412807223	-0.0614476906466456	Delta	NFb	mann_whitney_pval	Ulzm-var	mrna
0	accuracy_mean	0.987008645533141	0.9903333333333332	0.9335000000000002	1.0	all	PFlb	fold	final	lincrna
1	accuracy_std	0.011398161727580847	0.010774197572596006	0.0	0.030230135810331894	all	PFlb	fold	final	lincrna
2	f1_mean	0.9865237576494519	0.990093967048056	0.9299018873401772	1.0	all	PFlb	fold	final	lincrna
3	f1_std	0.011973913330706656	0.011307609094009921	0.0	0.03249849222313711	all	PFlb	fold	final	lincrna
4	precision_mean	0.9928977531722959	0.9925538922519104	0.9596367366628209	1.0	all	PFlb	fold	final	lincrna
5	precision_std	0.01295444636950499	0.014231462482078076	0.0	0.04239260698849805	all	PFlb	fold	final	lincrna
6	recall_mean	0.9807578273918525	0.9878589668251321	0.8876181640183348	1.0	all	PFlb	fold	final	lincrna
7	recall_std	0.019367143046208794	0.01814860020189108	0.0	0.051644450441783514	all	PFlb	fold	final	lincrna
8	accuracy_mean	0.9763983739837399	0.9788333333333332	0.9335000000000002	0.9971666666666666	lymphoMyeloid	PFlb	fold	final	lincrna
9	accuracy_std	0.016349998530740106	0.015785893843696164	0.006689544080129842	0.030230135810331894	lymphoMyeloid	PFlb	fold	final	lincrna
10	f1_mean	0.9753401164927379	0.977950840758682	0.9299018873401772	0.9970562676108912	lymphoMyeloid	PFlb	fold	final	lincrna
11	f1_std	0.01734671550289203	0.01637691519906521	0.0069642314292163365	0.03249849222313711	lymphoMyeloid	PFlb	fold	final	lincrna
12	precision_mean	0.9883076095803769	0.9894704933124976	0.9596367366628209	0.9996428571428572	lymphoMyeloid	PFlb	fold	final	lincrna
13	precision_std	0.018065783956230812	0.01589054871278616	0.003553526561095069	0.04239260698849805	lymphoMyeloid	PFlb	fold	final	lincrna
14	recall_mean	0.9637676310223692	0.9666615092178078	0.8876181640183348	0.9983001184947792	lymphoMyeloid	PFlb	fold	final	lincrna
15	recall_std	0.02856647371175455	0.028017969380521517	0.007434586662154014	0.051644450441783514	lymphoMyeloid	PFlb	fold	final	lincrna
16	accuracy_mean	0.9884302832244007	0.9909166666666667	0.9458333333333336	1.0	nonLymphoMyeloid	PFlb	fold	final	lincrna
17	accuracy_std	0.010734680325850357	0.010358826993862055	0.0	0.025989314043361057	nonLymphoMyeloid	PFlb	fold	final	lincrna
18	f1_mean	0.9880222193730639	0.9907820184337512	0.9429662583610496	1.0	nonLymphoMyeloid	PFlb	fold	final	lincrna
19	f1_std	0.011254028072341948	0.010881786570172542	0.0	0.028218702103229226	nonLymphoMyeloid	PFlb	fold	final	lincrna
20	precision_mean	0.9935127724117362	0.9931985983705494	0.9721051533480424	1.0	nonLymphoMyeloid	PFlb	fold	final	lincrna
21	precision_std	0.012269593947754145	0.013899164604780929	0.0	0.03481402529716076	nonLymphoMyeloid	PFlb	fold	final	lincrna
22	recall_mean	0.9830342916112931	0.9885158849755444	0.9062150465953629	1.0	nonLymphoMyeloid	PFlb	fold	final	lincrna
23	recall_std	0.018134552989714097	0.016516076769007314	0.0	0.0487187210712307	nonLymphoMyeloid	PFlb	fold	final	lincrna
24	accuracy_mean	-0.012031909240660887	-0.012083333333333446	-0.012333333333333418	-0.0028333333333333544	Delta	PFlb	fold	final	lincrna
25	accuracy_std	0.005615318204889749	0.005427066849834109	0.006689544080129842	0.004240821766970836	Delta	PFlb	fold	final	lincrna
26	f1_mean	-0.012682102880326007	-0.01283117767506925	-0.013064371020872434	-0.002943732389108833	Delta	PFlb	fold	final	lincrna
27	f1_std	0.006092687430550081	0.005495128628892669	0.0069642314292163365	0.004279790119907884	Delta	PFlb	fold	final	lincrna
28	precision_mean	-0.0052051628313593	-0.003728105058051767	-0.012468416685221473	-0.00035714285714283367	Delta	PFlb	fold	final	lincrna
29	precision_std	0.005796190008476667	0.001991384108005232	0.003553526561095069	0.007578581691337287	Delta	PFlb	fold	final	lincrna
30	recall_mean	-0.0192666605889239	-0.021854375757736633	-0.018596882577028073	-0.0016998815052208238	Delta	PFlb	fold	final	lincrna
31	recall_std	0.010431920722040453	0.011501892611514204	0.007434586662154014	0.0029257293705528126	Delta	PFlb	fold	final	lincrna
0	accuracy_mean	0.742646013448607	0.7615000000000001	0.4786666666666667	0.9281666666666668	all	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
1	accuracy_std	0.04717835296503848	0.04646713294840176	0.027355174200789787	0.0756093762557117	all	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
2	f1_mean	0.7186624775572845	0.7397903759259272	0.4538202061780432	0.9255268390280328	all	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
3	f1_std	0.05808456139054201	0.0568183400617261	0.029197962595973063	0.11300084967465004	all	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
4	precision_mean	0.7807021912140302	0.8020128642279836	0.4816596572793545	0.9572215707711884	all	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
5	precision_std	0.07888705495829285	0.07747867672290422	0.035287435664494604	0.13246779168476233	all	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
6	recall_mean	0.6786072753075661	0.6880782926549951	0.4254538286459668	0.917714488144232	all	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
7	recall_std	0.08592961149262432	0.0831249029652193	0.04808441102187968	0.20473043075692807	all	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
8	accuracy_mean	0.7327439024390244	0.7368333333333332	0.5981666666666665	0.8238333333333331	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
9	accuracy_std	0.048828108949946464	0.04830458915396479	0.03824591481452628	0.0756093762557117	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
10	f1_mean	0.708110618857847	0.7129597139503646	0.5354482021668429	0.8062732291978886	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
11	f1_std	0.05919795014358907	0.05767743448503065	0.04599391722784018	0.09833787284612024	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
12	precision_mean	0.7715310491416414	0.792885784909942	0.6395742048128549	0.879478479574378	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
13	precision_std	0.08156011940322752	0.07747867672290422	0.06081112083772632	0.1166423965404488	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
14	recall_mean	0.667435704731462	0.6735913172106244	0.4831121192245896	0.7904100808600473	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
15	recall_std	0.08587693318195255	0.0833417952595999	0.06515282345540638	0.11825510657172605	lymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
16	accuracy_mean	0.7439727668845316	0.766	0.4786666666666667	0.9281666666666668	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
17	accuracy_std	0.04695730722849852	0.04635235517846051	0.027355174200789787	0.0701844791325768	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
18	f1_mean	0.7200762886902157	0.7457163102219586	0.4538202061780432	0.9255268390280328	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
19	f1_std	0.05793538185173505	0.05680439847219163	0.029197962595973063	0.11300084967465004	nonLymphoMyeloid	NFb	mann_whitney_pval	Ulzm-vars-peak	lincrna
